[编写日期]
2020/09/07 19:23:28

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
652.00000,-8.569336,-11.185303,-10.327148,0.000000,1.000000,0.000000
654.00000,-7.690430,-11.424561,-9.667969,0.000000,1.000000,0.000000
656.00000,-6.811523,-11.962891,-8.789063,0.000000,1.000000,0.000000
658.00000,-6.152344,-12.531128,-8.129883,0.000000,1.000000,0.000000
660.00000,-5.493164,-13.039551,-7.690430,0.000000,1.000000,0.000000
662.00000,-4.833984,-13.323669,-7.031250,0.000000,1.000000,0.000000
664.00000,-4.174805,-13.772278,-6.591797,0.000000,1.000000,0.000000
666.00000,-3.735352,-14.086304,-6.152344,0.000000,1.000000,0.000000
668.00000,-3.295898,-14.265747,-5.712891,0.000000,1.000000,0.000000
670.00000,-2.856445,-14.594727,-5.273438,0.000000,1.000000,0.000000
672.00000,-2.416992,-14.983521,-5.053711,0.000000,1.000000,0.000000
674.00000,-1.977539,-15.103149,-4.614258,0.000000,1.000000,0.000000
676.00000,-1.757813,-14.983521,-4.394531,0.000000,1.000000,0.000000
678.00000,-1.538086,-15.103149,-4.174805,0.000000,1.000000,0.000000
680.00000,-1.318359,-15.387268,-3.955078,0.000000,1.000000,0.000000
682.00000,-1.098633,-15.551758,-3.735352,0.000000,1.000000,0.000000
684.00000,-0.878906,-15.476990,-3.735352,0.000000,1.000000,0.000000
