[编写日期]
2020/09/07 19:26:40

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
744.00000,-118.872070,-18.692017,-122.387695,0.000000,1.000000,0.000000
748.00000,-119.311523,-17.615356,-122.607422,0.000000,1.000000,0.000000
752.00000,-119.531250,-16.688232,-122.607422,0.000000,1.000000,0.000000
756.00000,-119.750977,-15.192871,-122.387695,0.000000,1.000000,0.000000
760.00000,-119.750977,-13.533020,-122.167969,0.000000,1.000000,0.000000
764.00000,-119.750977,-12.890015,-121.948242,0.000000,1.000000,0.000000
768.00000,-119.531250,-13.697510,-121.948242,0.000000,1.000000,0.000000
772.00000,-119.311523,-15.297546,-122.167969,0.000000,1.000000,0.000000
776.00000,-119.091797,-16.912537,-122.167969,0.000000,1.000000,0.000000
780.00000,-119.311523,-15.716248,-122.387695,0.000000,1.000000,0.000000
784.00000,-119.531250,-14.863892,-122.167969,0.000000,1.000000,0.000000
788.00000,-119.750977,-13.129272,-122.167969,0.000000,1.000000,0.000000
792.00000,-119.531250,-13.712463,-121.948242,0.000000,1.000000,0.000000
796.00000,-119.311523,-15.148010,-122.167969,0.000000,1.000000,0.000000
800.00000,-119.311523,-15.222778,-122.167969,0.000000,1.000000,0.000000
804.00000,-119.531250,-14.205933,-122.167969,0.000000,1.000000,0.000000
808.00000,-119.531250,-13.533020,-121.948242,0.000000,1.000000,0.000000
812.00000,-119.311523,-14.445190,-121.948242,0.000000,1.000000,0.000000
816.00000,-119.531250,-14.355469,-121.948242,0.000000,1.000000,0.000000
820.00000,-119.311523,-15.820923,-122.167969,0.000000,1.000000,0.000000
824.00000,-119.091797,-16.748047,-122.387695,0.000000,1.000000,0.000000
828.00000,-119.531250,-15.521851,-122.387695,0.000000,1.000000,0.000000
832.00000,-119.750977,-13.533020,-122.167969,0.000000,1.000000,0.000000
836.00000,-119.750977,-13.607788,-121.948242,0.000000,1.000000,0.000000
840.00000,-119.311523,-14.998474,-122.167969,0.000000,1.000000,0.000000
844.00000,-119.091797,-17.211609,-122.167969,0.000000,1.000000,0.000000
848.00000,-119.091797,-17.091980,-122.387695,0.000000,1.000000,0.000000
852.00000,-119.311523,-17.106934,-122.387695,0.000000,1.000000,0.000000
856.00000,-119.750977,-15.148010,-122.387695,0.000000,1.000000,0.000000
860.00000,-119.531250,-16.179810,-122.387695,0.000000,1.000000,0.000000
864.00000,-119.091797,-17.959290,-122.387695,0.000000,1.000000,0.000000
868.00000,-119.091797,-18.617249,-122.607422,0.000000,1.000000,0.000000
872.00000,-119.531250,-16.972351,-122.607422,0.000000,1.000000,0.000000
876.00000,-119.531250,-16.419067,-122.607422,0.000000,1.000000,0.000000
880.00000,-119.531250,-16.284485,-122.387695,0.000000,1.000000,0.000000
884.00000,-119.531250,-16.269531,-122.387695,0.000000,1.000000,0.000000
888.00000,-119.311523,-16.763000,-122.387695,0.000000,1.000000,0.000000
892.00000,-119.311523,-17.615356,-122.607422,0.000000,1.000000,0.000000
896.00000,-119.311523,-18.108826,-122.607422,0.000000,1.000000,0.000000
900.00000,-119.311523,-18.721924,-122.607422,0.000000,1.000000,0.000000
904.00000,-119.311523,-17.974243,-122.827148,0.000000,1.000000,0.000000
908.00000,-119.750977,-16.508789,-122.607422,0.000000,1.000000,0.000000
912.00000,-119.750977,-15.536804,-122.387695,0.000000,1.000000,0.000000
916.00000,-119.750977,-15.327454,-122.387695,0.000000,1.000000,0.000000
920.00000,-119.311523,-16.419067,-122.387695,0.000000,1.000000,0.000000
924.00000,-119.311523,-16.658325,-122.387695,0.000000,1.000000,0.000000
928.00000,-119.311523,-17.226563,-122.387695,0.000000,1.000000,0.000000
932.00000,-119.311523,-16.792908,-122.387695,0.000000,1.000000,0.000000
936.00000,-119.531250,-15.970459,-122.387695,0.000000,1.000000,0.000000
940.00000,-119.970703,-12.680664,-122.167969,0.000000,1.000000,0.000000
944.00000,-119.750977,-12.725525,-121.948242,0.000000,1.000000,0.000000
948.00000,-119.311523,-15.506897,-122.167969,0.000000,1.000000,0.000000
952.00000,-118.872070,-17.660217,-122.387695,0.000000,1.000000,0.000000
956.00000,-119.311523,-16.957397,-122.387695,0.000000,1.000000,0.000000
960.00000,-119.311523,-16.763000,-122.387695,0.000000,1.000000,0.000000
964.00000,-119.750977,-14.594727,-122.387695,0.000000,1.000000,0.000000
968.00000,-119.750977,-13.562927,-122.167969,0.000000,1.000000,0.000000
972.00000,-119.531250,-14.564819,-122.167969,0.000000,1.000000,0.000000
976.00000,-119.311523,-15.551758,-122.167969,0.000000,1.000000,0.000000
980.00000,-119.311523,-15.701294,-122.167969,0.000000,1.000000,0.000000
984.00000,-119.311523,-15.641479,-122.167969,0.000000,1.000000,0.000000
988.00000,-119.531250,-15.073242,-122.167969,0.000000,1.000000,0.000000
992.00000,-119.750977,-13.802185,-122.167969,0.000000,1.000000,0.000000
996.00000,-119.750977,-12.964783,-121.948242,0.000000,1.000000,0.000000
1000.00000,-119.311523,-15.133057,-121.948242,0.000000,1.000000,0.000000
1004.00000,-118.872070,-17.690125,-122.387695,0.000000,1.000000,0.000000
1008.00000,-119.091797,-17.301331,-122.387695,0.000000,1.000000,0.000000
1012.00000,-119.091797,-18.168640,-122.607422,0.000000,1.000000,0.000000
1016.00000,-119.531250,-15.985413,-122.607422,0.000000,1.000000,0.000000
1020.00000,-119.750977,-15.312500,-122.387695,0.000000,1.000000,0.000000
1024.00000,-119.750977,-14.385376,-122.167969,0.000000,1.000000,0.000000
1028.00000,-119.531250,-14.923706,-122.167969,0.000000,1.000000,0.000000
1032.00000,-119.531250,-14.968567,-122.167969,0.000000,1.000000,0.000000
1036.00000,-119.531250,-15.222778,-122.167969,0.000000,1.000000,0.000000
1040.00000,-119.311523,-16.389160,-122.387695,0.000000,1.000000,0.000000
1044.00000,-119.311523,-17.032166,-122.387695,0.000000,1.000000,0.000000
1048.00000,-119.311523,-17.196655,-122.387695,0.000000,1.000000,0.000000
1052.00000,-119.311523,-17.091980,-122.607422,0.000000,1.000000,0.000000
1056.00000,-119.531250,-15.222778,-122.387695,0.000000,1.000000,0.000000
1060.00000,-119.750977,-14.475098,-122.167969,0.000000,1.000000,0.000000
1064.00000,-119.311523,-15.252686,-122.167969,0.000000,1.000000,0.000000
