[编写日期]
2020/09/07 19:41:17

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
628.00000,0.000000,-17.256470,-3.295898,0.000000,1.000000,0.000000
632.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
636.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
640.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
644.00000,-0.219727,-17.196655,-3.295898,0.000000,1.000000,0.000000
648.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
652.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
656.00000,0.000000,-17.286377,-3.295898,0.000000,1.000000,0.000000
660.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
664.00000,0.000000,-17.256470,-3.295898,0.000000,1.000000,0.000000
668.00000,-0.219727,-17.136841,-3.295898,0.000000,1.000000,0.000000
672.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
676.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
680.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
684.00000,0.000000,-17.151794,-3.295898,0.000000,1.000000,0.000000
688.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
692.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
696.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
700.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
704.00000,-0.219727,-17.196655,-3.295898,0.000000,1.000000,0.000000
708.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
712.00000,-0.219727,-17.166748,-3.295898,0.000000,1.000000,0.000000
716.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
720.00000,-0.219727,-17.136841,-3.295898,0.000000,1.000000,0.000000
724.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
728.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
